Date,Open,High,Low,Close,Volume,Adj Close
2016-01-25,18.825001,19.18,18.68,19.10,27700,19.10
2016-01-22,18.950001,19.030001,18.799999,18.92,18000,18.92
2016-01-21,18.08,18.684,18.08,18.49,89800,18.49
2016-01-20,18.155001,18.73,17.809999,18.43,106700,18.43
2016-01-19,18.586,18.82,18.218,18.530001,38700,18.530001
2016-01-15,18.40,18.819,18.209999,18.629999,17200,18.629999
2016-01-14,18.396,18.889999,18.370001,18.809999,28200,18.809999
2016-01-13,18.85,18.950001,18.549999,18.799999,24500,18.799999
2016-01-12,18.790001,18.84,18.379999,18.84,37400,18.84
2016-01-11,18.139999,18.65,18.10,18.50,19000,18.50
2016-01-08,18.51,18.799999,17.99,18.129999,14000,18.129999
2016-01-07,18.360001,18.879999,18.25,18.639999,28600,18.639999
2016-01-06,18.530001,18.85,18.309999,18.829,25500,18.829
2016-01-05,18.440001,18.879999,18.440001,18.709999,8000,18.709999
2016-01-04,18.50,18.65,18.191,18.43,7400,18.43
2015-12-31,17.870001,18.783001,17.799999,18.75,47000,18.75
2015-12-30,18.16,18.521999,17.48,17.99,47700,17.99
2015-12-29,18.83,19.110001,18.35,18.41,20000,18.41
2015-12-28,19.00,19.370001,18.870001,18.92,35300,18.428
2015-12-24,19.049999,19.379999,19.049999,19.222,1900,18.722146
2015-12-23,19.370001,19.370001,18.90,19.18,24300,18.681239
2015-12-22,19.030001,19.209999,18.26,19.02,23500,18.5254
2015-12-21,19.309999,19.469999,18.290001,19.129999,31000,18.632538
2015-12-18,19.549999,19.549999,18.950001,19.27,17600,18.768898
2015-12-17,18.940001,19.719999,18.940001,19.26,12200,18.759158
2015-12-16,19.35,19.35,18.059999,18.940001,26400,18.44748
2015-12-15,17.50,18.370001,17.465,18.370001,35400,17.892303
2015-12-14,18.33,18.42,17.129999,17.440001,51000,16.986486
2015-12-11,19.26,19.77,18.10,18.440001,50100,17.960482
2015-12-10,19.51,19.610001,19.209999,19.459999,16700,18.953956
2015-12-09,19.90,19.90,19.15,19.379999,40300,18.876037
2015-12-08,20.129999,20.370001,19.85,19.93,17300,19.411735
2015-12-07,20.92,20.92,19.950001,20.32,42000,19.791593
2015-12-04,20.93,20.93,20.60,20.83,3100,20.288331
2015-12-03,20.700001,20.860001,20.200001,20.610001,26300,20.074053
2015-12-02,20.870001,20.919001,20.75,20.75,8700,20.210412
2015-12-01,20.719999,20.940001,20.709999,20.790001,18200,20.249372
2015-11-30,20.99,20.99,20.76,20.98,15200,20.43443
2015-11-27,20.879999,21.040001,20.870001,20.90,3000,20.356511
2015-11-25,21.268999,21.268999,20.700001,20.879999,28800,20.33703
2015-11-24,20.860001,21.00,20.649,20.77,6600,20.229892
2015-11-23,21.096001,21.360001,20.629999,20.73,40500,20.190931
2015-11-20,21.15,21.34,20.809999,20.981001,5000,20.435406
2015-11-19,21.17,21.229,20.90,20.90,36900,20.356511
2015-11-18,21.200001,21.42,21.15,21.231001,10100,20.678905
2015-11-17,21.33,21.42,21.096001,21.379999,6900,20.824028
2015-11-16,21.23,21.41,21.01,21.360001,23300,20.80455
2015-11-13,21.42,21.42,21.049999,21.370001,5300,20.81429
2015-11-12,21.969,21.969,21.129999,21.41,14500,20.853249
2015-11-11,21.52,21.90,21.24,21.43,23500,20.872729
2015-11-10,21.08,21.65,20.889999,21.50,64700,20.940909
2015-11-09,20.820999,21.09,20.820999,21.059999,9900,20.51235
2015-11-06,20.879999,20.90,20.809999,20.841999,3700,20.300018
