Date,Open,High,Low,Close,Volume,Adj Close
2016-01-25,8.78,9.05,8.215,8.51,112500,8.51
2016-01-22,8.38,9.175,8.38,8.91,57900,8.91
2016-01-21,8.59,8.84,7.36,8.22,85700,8.22
2016-01-20,8.12,9.31,7.88,8.65,142000,8.65
2016-01-19,8.24,8.56,7.98,8.31,107200,8.31
2016-01-15,8.05,8.32,7.68,8.15,60900,8.15
2016-01-14,7.72,8.46,7.31,8.26,177700,8.26
2016-01-13,9.01,9.285,7.29,7.73,63500,7.73
2016-01-12,9.25,9.97,8.56,9.02,40000,9.02
2016-01-11,9.95,9.95,8.72,9.24,131300,9.24
2016-01-08,10.15,10.31,9.64,9.76,54200,9.76
2016-01-07,10.83,11.40,10.03,10.11,69100,10.11
2016-01-06,12.32,12.32,10.61,10.91,48800,10.91
2016-01-05,10.61,12.79,10.30,12.22,87900,12.22
2016-01-04,11.39,11.44,10.35,10.58,108100,10.58
2015-12-31,11.37,11.93,11.01,11.28,81800,11.28
2015-12-30,11.20,11.43,11.153,11.17,11000,11.17
2015-12-29,11.79,11.87,10.99,11.29,36200,11.29
2015-12-28,11.31,12.00,11.30,11.74,27200,11.74
2015-12-24,12.00,12.17,11.39,11.69,17300,11.69
2015-12-23,12.00,12.705,11.13,11.66,124800,11.66
2015-12-22,11.50,12.07,11.50,11.87,31400,11.87
2015-12-21,12.17,12.91,11.16,11.41,70300,11.41
2015-12-18,12.04,12.66,11.10,12.14,700300,12.14
2015-12-17,10.20,12.72,10.20,12.55,144600,12.55
2015-12-16,10.805,10.81,9.53,9.98,153300,9.98
2015-12-15,11.50,11.50,9.01,9.87,435500,9.87
2015-12-14,12.78,13.12,11.25,11.42,158600,11.42
2015-12-11,13.33,13.89,12.59,12.72,248700,12.72
2015-12-10,13.26,14.11,13.03,13.35,144800,13.35
2015-12-09,13.89,14.01,13.20,13.71,39600,13.71
2015-12-08,13.26,14.84,12.93,14.02,49300,14.02
2015-12-07,13.07,13.75,12.73,13.24,74000,13.24
2015-12-04,13.43,14.25,13.07,13.22,88500,13.22
2015-12-03,15.12,15.18,13.18,13.40,98700,13.40
2015-12-02,15.42,15.55,14.89,14.94,87200,14.94
2015-12-01,15.00,15.39,14.87,15.35,85300,15.35
2015-11-30,13.84,15.35,13.492,15.04,170600,15.04
2015-11-27,13.68,13.75,13.371,13.75,32300,13.75
2015-11-25,13.37,13.90,13.11,13.53,57400,13.53
2015-11-24,13.32,13.59,13.00,13.29,55900,13.29
2015-11-23,13.45,13.58,13.211,13.41,129600,13.41
2015-11-20,13.00,13.818,12.77,13.45,247700,13.45
2015-11-19,12.97,13.00,12.85,12.98,47200,12.98
2015-11-18,13.01,14.10,12.87,12.91,252600,12.91
2015-11-17,13.00,13.62,13.00,13.24,99600,13.24
2015-11-16,13.89,13.96,13.00,13.00,198000,13.00
2015-11-13,13.27,14.00,13.24,13.88,33700,13.88
2015-11-12,13.00,14.00,13.00,13.59,54400,13.59
2015-11-11,13.25,13.88,13.17,13.28,113700,13.28
2015-11-10,12.45,13.55,12.35,13.21,142800,13.21
2015-11-09,12.65,12.65,12.26,12.50,25100,12.50
2015-11-06,12.83,12.92,12.25,12.45,35900,12.45
2015-11-05,12.50,12.55,12.25,12.25,84700,12.25
2015-11-04,12.70,12.879,12.40,12.52,189800,12.52
2015-11-03,12.37,12.87,12.37,12.60,124200,12.60
2015-11-02,12.23,12.65,12.23,12.65,102000,12.65
2015-10-30,12.65,12.65,12.359,12.48,65500,12.48
2015-10-29,12.67,12.73,12.35,12.48,271200,12.48
2015-10-28,12.10,12.40,12.00,12.38,246800,12.38
2015-10-27,11.55,12.37,11.55,12.17,174900,12.17
2015-10-26,12.50,12.50,12.04,12.04,268000,12.04
2015-10-23,11.15,12.35,10.80,12.25,335600,12.25
2015-10-22,12.60,12.75,10.64,10.80,1539700,10.80
